0.08279969436159193, 61.13311173255859
0.12368077076731526, 64.98113031909733
0.17075800652390624, 81.8649373014611
0.22417685138138474, 92.3722272429321
0.2821046384894947, 101.0980486461537
0.32798918629591867, 97.16276020960278
0.3899313865045906, 110.10895155941525
0.4218430616590582, 111.04913874354688
0.49914475546988063, 114.05587597596784
0.4805174908172727, 140.12512557161756
0.5655474146791766, 131.69136726643683
0.6435957505401035, 155.04826992370675
0.6635611528928989, 130.38581031025404
0.6972570116476162, 133.20171747064825
0.7826360149095692, 138.178426117345
0.8828799826236033, 139.2175191314905
0.748843189654838, 148.30405591476259
0.845470306918366, 152.06247745528879
0.949680204482955, 163.79270889493102
0.9794101333871176, 155.91747762982845
1.0300557363442084, 176.5527245647174
1.0558197353978152, 157.98635487411812
1.1048266045046766, 157.33357639602673
1.0807886091513106, 125.54058823757572
1.1524953359113497, 155.2740079357384
1.2005616299680792, 160.1541379484216
1.2441189817741765, 166.81573649935422
1.2863381958800884, 172.0705450680899
1.3187444001846245, 167.0088937673813
1.3717656823920472, 170.57648523588077
1.4324182281505395, 175.6451181245904
1.4639808239049579, 163.17483835684453
1.5191353691126797, 182.02861675348402
1.5403419426656482, 171.71448408004008
1.5942068334231891, 182.69070401557676
1.6383071976293635, 176.87969560276323
2.162372343602732, 193.04905341302697
2.686039926926046, 202.27871275031913
3.2279953921519198, 230.73450184430297
3.754339250875609, 242.77774114598907
4.2909421653007325, 265.6063703111852
4.833295193176662, 301.00185787814047
